measure,org_type,org_id,org_name,date,numerator,denominator,calc_value,percentile
glutenfree,ccg,99G,NHS SOUTHEND,2023-06-01,25.07898,192.19800000000004,0.13048512471513748,16.9811320754717
glutenfree,ccg,02Q,NHS BASSETLAW,2023-06-01,2735.42761,124.57000000000001,21.958959701372724,84.90566037735849
glutenfree,ccg,07K,NHS WEST SUFFOLK,2023-06-01,1279.23477,274.817,4.654860398010312,42.45283018867924
glutenfree,ccg,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",2023-06-01,0.0,525.5010000000001,0.0,0.0
glutenfree,ccg,05G,NHS NORTH STAFFORDSHIRE,2023-06-01,1004.9093999999999,230.421,4.3611884333459185,41.509433962264154
glutenfree,ccg,01A,NHS EAST LANCASHIRE,2023-06-01,33.71037,400.68399999999997,0.08413205917880424,12.264150943396226
glutenfree,ccg,W2U3Z,NHS NORTH WEST LONDON,2023-06-01,21089.025869999994,2839.2510000000016,7.427672252294701,47.16981132075472
glutenfree,ccg,71E,NHS LINCOLNSHIRE,2023-06-01,19418.625750000003,815.0960000000003,23.82372843198837,93.39622641509435
glutenfree,ccg,06Q,NHS MID ESSEX,2023-06-01,6.65542,411.824,0.016160835696802517,7.547169811320755
glutenfree,ccg,03N,NHS SHEFFIELD,2023-06-01,5522.68941,630.8559999999999,8.754278963820589,50.0
glutenfree,ccg,02H,NHS WIGAN BOROUGH,2023-06-01,8358.262469999998,343.65899999999993,24.321383900901765,94.33962264150944
glutenfree,ccg,11N,NHS CORNWALL AND THE ISLES OF SCILLY,2023-06-01,28.61691,600.627,0.047645060911347646,9.433962264150944
glutenfree,ccg,02X,NHS DONCASTER,2023-06-01,6481.843740000001,332.556,19.490984195143078,80.18867924528303
glutenfree,ccg,15M,NHS DERBY AND DERBYSHIRE,2023-06-01,691.1088599999999,1122.2150000000004,0.6158435415673464,25.471698113207548
glutenfree,ccg,70F,NHS WEST SUSSEX,2023-06-01,17923.957270000003,932.2129999999999,19.227319582541764,77.35849056603774
glutenfree,ccg,00X,NHS CHORLEY AND SOUTH RIBBLE,2023-06-01,0.0,190.096,0.0,0.0
glutenfree,ccg,01X,NHS ST HELENS,2023-06-01,45.89851,200.8770000000001,0.22849061863727546,19.81132075471698
glutenfree,ccg,99A,NHS LIVERPOOL,2023-06-01,10472.323709999997,578.8110000000001,18.09282081715792,73.58490566037736
glutenfree,ccg,72Q,NHS SOUTH EAST LONDON,2023-06-01,7893.307819999998,2078.4700000000003,3.7976529947509454,39.62264150943396
glutenfree,ccg,00N,NHS SOUTH TYNESIDE,2023-06-01,3035.2435900000005,159.281,19.05590491019017,75.47169811320755
glutenfree,ccg,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE,2023-07-01,143.42046,824.158,0.17402058828525596,16.9811320754717
glutenfree,ccg,99A,NHS LIVERPOOL,2023-07-01,9298.056420000003,578.5630000000002,16.07094891999661,69.81132075471697
glutenfree,ccg,15E,NHS BIRMINGHAM AND SOLIHULL,2023-07-01,38374.29810999999,1601.6879999999996,23.95865993252119,97.16981132075472
glutenfree,ccg,10R,NHS PORTSMOUTH,2023-07-01,3191.9744100000003,234.19,13.629849310389002,62.264150943396224
glutenfree,ccg,00N,NHS SOUTH TYNESIDE,2023-07-01,2352.49251,159.41200000000003,14.757311306551575,65.09433962264151
glutenfree,ccg,05D,NHS EAST STAFFORDSHIRE,2023-07-01,342.71743000000004,151.42800000000003,2.2632368518371764,31.132075471698112
glutenfree,ccg,99G,NHS SOUTHEND,2023-07-01,35.95107,192.484,0.18677432929490242,19.81132075471698
glutenfree,ccg,14L,NHS MANCHESTER,2023-07-01,15472.514149999997,719.1780000000005,21.51416499114265,90.56603773584906
glutenfree,ccg,12F,NHS WIRRAL,2023-07-01,5729.397709999999,342.1269999999999,16.746406188345265,72.64150943396226
glutenfree,ccg,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",2023-07-01,611.87154,1109.1219999999996,0.5516719891950571,26.41509433962264
glutenfree,ccg,99F,NHS CASTLE POINT AND ROCHFORD,2023-07-01,49.71265,186.93899999999996,0.26592979528081356,22.641509433962266
glutenfree,ccg,11M,NHS GLOUCESTERSHIRE,2023-07-01,78.85319,684.5840000000001,0.11518409720355718,13.20754716981132
glutenfree,ccg,78H,NHS NORTHAMPTONSHIRE,2023-07-01,0.0,829.3230000000002,0.0,0.0
glutenfree,ccg,00T,NHS BOLTON,2023-07-01,6917.541140000002,325.71500000000003,21.238018328907177,88.67924528301887
glutenfree,ccg,02H,NHS WIGAN BOROUGH,2023-07-01,7650.033540000002,344.377,22.21412446243507,94.33962264150944
glutenfree,ccg,00L,NHS NORTHUMBERLAND,2023-07-01,5821.72346,336.46399999999994,17.30266376194779,74.52830188679245
glutenfree,ccg,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA,2023-07-01,616.3869500000001,221.12800000000001,2.787466761332803,33.9622641509434
glutenfree,ccg,00R,NHS BLACKPOOL,2023-07-01,0.0,177.95299999999995,0.0,0.0
glutenfree,ccg,00P,NHS SUNDERLAND,2023-07-01,4180.55932,290.573,14.387294483658154,64.15094339622641
glutenfree,ccg,15N,NHS DEVON,2023-07-01,4118.665719999999,1284.1930000000002,3.2072015032008414,39.62264150943396
glutenfree,ccg,02G,NHS WEST LANCASHIRE,2023-07-01,69.7475,116.86400000000002,0.5968262253559693,27.358490566037734
glutenfree,ccg,U2G6B,NHS THAMES VALLEY ICB - U2G6B,2023-07-01,5472.8928,454.245,12.048328104877323,55.660377358490564
glutenfree,ccg,01H,NHS NORTH CUMBRIA,2023-07-01,145.32876000000002,332.772,0.4367217193754283,25.471698113207548
glutenfree,ccg,11X,NHS SOMERSET,2023-07-01,226.10211999999999,601.2859999999997,0.3760309070891391,23.58490566037736
glutenfree,ccg,36L,NHS SOUTH WEST LONDON,2023-07-01,5309.414420000002,1751.4639999999984,3.031415101880488,36.79245283018868
glutenfree,ccg,01E,NHS GREATER PRESTON,2023-07-01,0.0,227.06400000000002,0.0,0.0
glutenfree,ccg,B2M3M,NHS COVENTRY AND WARWICKSHIRE,2023-07-01,19778.575430000004,1081.8700000000001,18.281841099207856,80.18867924528303
glutenfree,ccg,04Y,NHS CANNOCK CHASE,2023-07-01,374.20522000000005,137.72299999999998,2.7170858897932813,33.0188679245283
glutenfree,ccg,A3A8R,NHS NORTH EAST LONDON,2023-07-01,7567.09427,2423.939999999999,3.1218158329001553,37.735849056603776
glutenfree,ccg,06Q,NHS MID ESSEX,2023-07-01,0.0,412.6019999999999,0.0,0.0
glutenfree,ccg,97R,NHS EAST SUSSEX,2023-07-01,6954.312469999999,572.8580000000002,12.13967941444476,56.60377358490566
glutenfree,ccg,02Y,NHS EAST RIDING OF YORKSHIRE,2023-07-01,7847.408740000001,312.0969999999999,25.144133843003946,98.11320754716981
glutenfree,ccg,84H,NHS COUNTY DURHAM,2023-07-01,8583.22058,563.4459999999998,15.233439548776639,66.0377358490566
glutenfree,ccg,01X,NHS ST HELENS,2023-07-01,38.2837,201.07000000000002,0.19039986074501417,20.754716981132077
glutenfree,ccg,01Y,NHS TAMESIDE AND GLOSSOP,2023-07-01,3963.6083899999994,222.894,17.782481313987812,77.35849056603774
glutenfree,ccg,01V,NHS SOUTHPORT AND FORMBY,2023-07-01,3316.8067999999994,127.28200000000001,26.05872629279866,100.0
glutenfree,ccg,06T,NHS NORTH EAST ESSEX,2023-07-01,553.72722,372.10100000000006,1.4881100023918234,30.18867924528302
glutenfree,ccg,15F,NHS LEEDS,2023-07-01,16589.92641,921.3119999999999,18.00684937350214,78.30188679245283
glutenfree,ccg,02E,NHS WARRINGTON,2023-07-01,2918.3311299999996,227.18299999999996,12.845728465598219,60.37735849056604
glutenfree,ccg,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",2023-07-01,4476.924610000001,246.40599999999998,18.16889446685552,79.24528301886792
glutenfree,ccg,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE,2023-07-01,204.48381,1136.999,0.17984519775303232,17.92452830188679
glutenfree,ccg,07H,NHS WEST ESSEX,2023-07-01,3822.6026100000004,329.22599999999994,11.610877057097559,53.77358490566038
glutenfree,ccg,06K,NHS EAST AND NORTH HERTFORDSHIRE,2023-07-01,467.32443,624.692,0.748087745641052,28.30188679245283
glutenfree,ccg,00V,NHS BURY,2023-07-01,1312.85394,210.13600000000002,6.247639338333269,46.22641509433962
glutenfree,ccg,02Q,NHS BASSETLAW,2023-07-01,2628.56572,124.71799999999998,21.076073381548778,84.90566037735849
glutenfree,ccg,01K,NHS MORECAMBE BAY,2023-07-01,36.18527,355.52599999999995,0.10177953229862234,11.320754716981133
glutenfree,ccg,03W,NHS EAST LEICESTERSHIRE AND RUTLAND,2023-07-01,7429.676350000001,355.55500000000006,20.89599738437091,83.9622641509434
glutenfree,ccg,03N,NHS SHEFFIELD,2023-07-01,6920.25626,630.558,10.974813197199941,52.83018867924528
glutenfree,ccg,13T,NHS NEWCASTLE GATESHEAD,2023-07-01,8475.63928,547.661,15.47606873595162,66.98113207547169
glutenfree,ccg,02T,NHS CALDERDALE,2023-07-01,3604.50548,223.76200000000003,16.108657770309524,70.75471698113208
glutenfree,ccg,99C,NHS NORTH TYNESIDE,2023-07-01,4846.2442200000005,226.306,21.414563555539846,89.62264150943396
glutenfree,ccg,99E,NHS BASILDON AND BRENTWOOD,2023-07-01,782.8014300000001,290.1239999999999,2.6981615791868316,32.075471698113205
glutenfree,ccg,10Q,NHS OXFORDSHIRE,2023-07-01,11368.24761,808.5239999999997,14.060494938925752,63.20754716981132
glutenfree,ccg,71E,NHS LINCOLNSHIRE,2023-07-01,17897.062609999997,815.4130000000001,21.94846367423624,93.39622641509435
glutenfree,ccg,01W,NHS STOCKPORT,2023-07-01,5200.941419999999,324.8070000000001,16.012405582392,68.86792452830188
glutenfree,ccg,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",2023-07-01,30276.97832000001,1902.0520000000008,15.918060242306728,67.9245283018868
glutenfree,ccg,36J,NHS BRADFORD DISTRICT AND CRAVEN,2023-07-01,122.80782,659.387,0.18624543704986604,18.867924528301888
glutenfree,ccg,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",2023-07-01,0.0,526.177,0.0,0.0
glutenfree,ccg,04V,NHS WEST LEICESTERSHIRE,2023-07-01,8802.542919999998,415.25399999999996,21.197972614351695,86.79245283018868
glutenfree,ccg,06L,NHS IPSWICH AND EAST SUFFOLK,2023-07-01,1254.76172,414.26300000000003,3.0289012535514876,35.84905660377358
glutenfree,ccg,02X,NHS DONCASTER,2023-07-01,5717.51954,333.0730000000001,17.165965238851538,73.58490566037736
glutenfree,ccg,01F,NHS HALTON,2023-07-01,2719.6431,135.774,20.030661982411946,83.01886792452831
glutenfree,ccg,05W,NHS STOKE ON TRENT,2023-07-01,1190.8477,292.295,4.074129560888828,43.39622641509434
glutenfree,ccg,00Y,NHS OLDHAM,2023-07-01,4916.72939,265.194,18.540123041999443,81.13207547169812
glutenfree,ccg,01J,NHS KNOWSLEY,2023-07-01,3680.9188499999996,171.02,21.523323880247922,91.50943396226415
glutenfree,ccg,07K,NHS WEST SUFFOLK,2023-07-01,1033.95384,275.14799999999997,3.757809760565223,42.45283018867924
glutenfree,ccg,15M,NHS DERBY AND DERBYSHIRE,2023-07-01,435.0608,1123.553,0.38721876048570913,24.528301886792452
glutenfree,ccg,15A,NHS BERKSHIRE WEST,2023-07-01,57.669109999999996,579.425,0.09952817016870173,10.377358490566039
glutenfree,ccg,01T,NHS SOUTH SEFTON,2023-07-01,3732.35551,158.25,23.585184897314374,95.28301886792453
glutenfree,ccg,01A,NHS EAST LANCASHIRE,2023-07-01,33.56223,401.3410000000001,0.08362522144510526,9.433962264150944
glutenfree,ccg,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH,2023-07-01,1163.9132399999999,1037.018,1.1223655134240678,29.245283018867923
glutenfree,ccg,D2P2L,NHS BLACK COUNTRY,2023-07-01,33328.13026000001,1311.5970000000002,25.41034346678134,99.05660377358491
glutenfree,ccg,02A,NHS TRAFFORD,2023-07-01,31.501269999999998,248.244,0.1268964003158183,14.150943396226415
glutenfree,ccg,91Q,NHS KENT AND MEDWAY,2023-07-01,15365.84108,1994.9920000000013,7.70220686599244,49.056603773584904
glutenfree,ccg,27D,NHS CHESHIRE,2023-07-01,9899.97718,808.6079999999997,12.24323427420951,57.54716981132076
glutenfree,ccg,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",2023-07-01,3096.33963,1074.8060000000003,2.880835825255906,34.90566037735849
glutenfree,ccg,72Q,NHS SOUTH EAST LONDON,2023-07-01,7163.17721,2082.1370000000006,3.4403006190274694,41.509433962264154
glutenfree,ccg,05V,NHS STAFFORD AND SURROUNDS,2023-07-01,488.3016100000001,154.48799999999997,3.1607737170524586,38.67924528301887
glutenfree,ccg,93C,NHS NORTH CENTRAL LONDON,2023-07-01,9515.413840000005,1785.9170000000001,5.328026912784863,44.339622641509436
glutenfree,ccg,16C,NHS TEES VALLEY,2023-07-01,12865.194599999995,726.863,17.699614095090816,75.47169811320755
glutenfree,ccg,01G,NHS SALFORD,2023-07-01,3725.28106,311.0380000000001,11.976932271941044,54.71698113207547
glutenfree,ccg,06N,NHS HERTS VALLEYS,2023-07-01,91.34374,680.858,0.1341597513725329,15.09433962264151
glutenfree,ccg,03K,NHS NORTH LINCOLNSHIRE,2023-07-01,3904.1637099999994,184.00099999999998,21.21816571649067,87.73584905660378
glutenfree,ccg,03Q,NHS VALE OF YORK,2023-07-01,5943.35355,250.84400000000002,23.69342519653649,96.22641509433963
glutenfree,ccg,05G,NHS NORTH STAFFORDSHIRE,2023-07-01,771.95681,230.3220000000001,3.3516416582002577,40.56603773584906
glutenfree,ccg,W2U3Z,NHS NORTH WEST LONDON,2023-07-01,21392.62531999998,2842.149,7.526919003894582,48.113207547169814
glutenfree,ccg,03L,NHS ROTHERHAM,2023-07-01,43.05504,270.56800000000004,0.1591283522072085,16.037735849056602
glutenfree,ccg,11N,NHS CORNWALL AND THE ISLES OF SCILLY,2023-07-01,28.49111,600.993,0.04740672520312216,6.60377358490566
glutenfree,ccg,92A,NHS SURREY HEARTLANDS,2023-07-01,12700.722790000005,1287.7560000000005,9.862678015089815,50.943396226415096
glutenfree,ccg,03H,NHS NORTH EAST LINCOLNSHIRE,2023-07-01,2168.6882400000004,172.908,12.542440141578183,59.43396226415094
glutenfree,ccg,00Q,NHS BLACKBURN WITH DARWEN,2023-07-01,0.0,183.66200000000003,0.0,0.0
glutenfree,ccg,70F,NHS WEST SUSSEX,2023-07-01,15595.099929999995,933.2259999999999,16.71095739938664,71.69811320754717
glutenfree,ccg,26A,NHS NORFOLK AND WAVENEY,2023-07-01,118.98872,1089.2830000000001,0.10923581842367869,12.264150943396226
glutenfree,ccg,X2C4Y,NHS KIRKLEES,2023-07-01,96.91468,456.1109999999999,0.21248047076259952,21.69811320754717
glutenfree,ccg,03F,NHS HULL,2023-07-01,5523.65346,311.5840000000001,17.72765437249666,76.41509433962264
glutenfree,ccg,42D,NHS NORTH YORKSHIRE,2023-07-01,3457.0369100000003,561.1410000000001,6.160727713711883,45.28301886792453
glutenfree,ccg,02P,NHS BARNSLEY,2023-07-01,5879.194230000001,268.191,21.92166862422677,92.45283018867924
glutenfree,ccg,09D,NHS BRIGHTON AND HOVE,2023-07-01,2096.63537,330.4590000000001,6.344615731452311,47.16981132075472
glutenfree,ccg,11J,NHS DORSET,2023-07-01,17416.66843,825.8939999999997,21.088261241757426,85.84905660377359
glutenfree,ccg,04C,NHS LEICESTER CITY,2023-07-01,5413.797180000001,438.79100000000005,12.337985920404021,58.490566037735846
glutenfree,ccg,02M,NHS FYLDE AND WYRE,2023-07-01,14.96676,184.58800000000002,0.08108197715994539,8.49056603773585
glutenfree,ccg,03R,NHS WAKEFIELD,2023-07-01,24.6877,393.66700000000003,0.06271213995585101,7.547169811320755
glutenfree,ccg,00X,NHS CHORLEY AND SOUTH RIBBLE,2023-07-01,0.0,190.292,0.0,0.0
glutenfree,ccg,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",2023-07-01,19627.166500000003,995.286,19.720127179524283,82.0754716981132
glutenfree,ccg,14Y,NHS BUCKINGHAMSHIRE,2023-07-01,7642.519109999999,585.6049999999999,13.050638416680187,61.32075471698113
glutenfree,ccg,07G,NHS THURROCK,2023-07-01,1892.28964,186.66199999999995,10.137519366555596,51.886792452830186
glutenfree,ccg,02E,NHS WARRINGTON,2023-08-01,3719.3143999999993,227.584,16.342600534308207,66.98113207547169
glutenfree,ccg,11N,NHS CORNWALL AND THE ISLES OF SCILLY,2023-08-01,28.485,601.3709999999999,0.04736676693754771,8.49056603773585
glutenfree,ccg,11M,NHS GLOUCESTERSHIRE,2023-08-01,78.83627000000001,685.3159999999999,0.11503637737919445,14.150943396226415
glutenfree,ccg,02M,NHS FYLDE AND WYRE,2023-08-01,32.42174,184.80300000000003,0.17543946797400473,19.81132075471698
glutenfree,ccg,W2U3Z,NHS NORTH WEST LONDON,2023-08-01,19867.38606000001,2848.0270000000014,6.975841893352838,46.22641509433962
glutenfree,ccg,02T,NHS CALDERDALE,2023-08-01,3703.5686100000003,223.87400000000002,16.543093927834406,67.9245283018868
glutenfree,ccg,U2G6B,NHS THAMES VALLEY ICB - U2G6B,2023-08-01,5453.3922699999985,481.0750000000001,11.335846323338352,52.83018867924528
glutenfree,ccg,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",2023-08-01,0.0,526.9540000000002,0.0,0.0
glutenfree,ccg,02H,NHS WIGAN BOROUGH,2023-08-01,8381.679399999999,345.0129999999999,24.293807479718158,92.45283018867924
glutenfree,ccg,02X,NHS DONCASTER,2023-08-01,6738.821099999999,333.694,20.194612729027188,82.0754716981132
glutenfree,ccg,00N,NHS SOUTH TYNESIDE,2023-08-01,3049.2952000000005,159.49499999999995,19.11843756857583,77.35849056603774
glutenfree,ccg,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",2023-08-01,367.19517,1112.1720000000003,0.3301604158349607,23.58490566037736
glutenfree,ccg,02Y,NHS EAST RIDING OF YORKSHIRE,2023-08-01,8731.913100000002,312.526,27.939797328862245,100.0
glutenfree,ccg,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",2023-08-01,30595.773339999996,1903.6319999999996,16.072315100817807,64.15094339622641
glutenfree,ccg,D2P2L,NHS BLACK COUNTRY,2023-08-01,35328.213279999996,1313.4240000000002,26.89779787791299,98.11320754716981
glutenfree,ccg,03F,NHS HULL,2023-08-01,5671.33887,311.681,18.19597238843561,71.69811320754717
glutenfree,ccg,02P,NHS BARNSLEY,2023-08-01,6139.47438,268.423,22.872385674849024,90.56603773584906
glutenfree,ccg,00P,NHS SUNDERLAND,2023-08-01,4145.180599999999,290.91800000000006,14.248621948452822,59.43396226415094
glutenfree,ccg,02G,NHS WEST LANCASHIRE,2023-08-01,62.88929,116.83099999999999,0.5382928332377538,26.41509433962264
glutenfree,ccg,03H,NHS NORTH EAST LINCOLNSHIRE,2023-08-01,2578.87982,173.03300000000002,14.90397681367138,62.264150943396224
glutenfree,ccg,B2M3M,NHS COVENTRY AND WARWICKSHIRE,2023-08-01,20699.09158,1083.8399999999997,19.097921815028055,76.41509433962264
glutenfree,ccg,A3A8R,NHS NORTH EAST LONDON,2023-08-01,7463.466559999996,2428.740999999999,3.072977546803055,38.67924528301887
glutenfree,ccg,03K,NHS NORTH LINCOLNSHIRE,2023-08-01,3782.8259,184.235,20.53261269574185,83.9622641509434
glutenfree,ccg,99G,NHS SOUTHEND,2023-08-01,14.91672,192.757,0.07738613902478249,9.433962264150944
glutenfree,ccg,00Q,NHS BLACKBURN WITH DARWEN,2023-08-01,28.11036,183.935,0.1528276836926088,16.9811320754717
glutenfree,ccg,03L,NHS ROTHERHAM,2023-08-01,0.0,271.013,0.0,0.0
glutenfree,ccg,99F,NHS CASTLE POINT AND ROCHFORD,2023-08-01,0.0,187.096,0.0,0.0
glutenfree,ccg,03N,NHS SHEFFIELD,2023-08-01,7199.723040000001,630.3170000000001,11.422384355808267,54.71698113207547
glutenfree,ccg,99E,NHS BASILDON AND BRENTWOOD,2023-08-01,588.4306,290.565,2.025125531292482,33.0188679245283
glutenfree,ccg,99C,NHS NORTH TYNESIDE,2023-08-01,4372.40406,226.48299999999998,19.305661175452464,78.30188679245283
glutenfree,ccg,03Q,NHS VALE OF YORK,2023-08-01,6580.92619,250.31699999999998,26.290368572649882,97.16981132075472
glutenfree,ccg,00R,NHS BLACKPOOL,2023-08-01,0.0,178.08700000000002,0.0,0.0
glutenfree,ccg,99A,NHS LIVERPOOL,2023-08-01,11192.660760000002,578.148,19.35950787687582,79.24528301886792
glutenfree,ccg,97R,NHS EAST SUSSEX,2023-08-01,7921.45989,573.1080000000001,13.821932148914339,57.54716981132076
glutenfree,ccg,03R,NHS WAKEFIELD,2023-08-01,37.1141,394.21100000000007,0.09414780409476142,11.320754716981133
glutenfree,ccg,93C,NHS NORTH CENTRAL LONDON,2023-08-01,8403.943449999999,1788.033000000001,4.700105339219127,41.509433962264154
glutenfree,ccg,02A,NHS TRAFFORD,2023-08-01,75.06481000000001,248.48,0.3020959835801675,21.69811320754717
glutenfree,ccg,03W,NHS EAST LEICESTERSHIRE AND RUTLAND,2023-08-01,8306.47307,356.1,23.326237208649253,91.50943396226415
glutenfree,ccg,00T,NHS BOLTON,2023-08-01,6690.72347,326.2660000000001,20.50695895373713,83.01886792452831
glutenfree,ccg,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",2023-08-01,19351.02082,995.9160000000003,19.43037446933275,80.18867924528303
glutenfree,ccg,04C,NHS LEICESTER CITY,2023-08-01,5503.044519999998,439.373,12.524767156834848,55.660377358490564
glutenfree,ccg,92A,NHS SURREY HEARTLANDS,2023-08-01,12468.386719999999,1288.9039999999993,9.673634902211495,50.943396226415096
glutenfree,ccg,91Q,NHS KENT AND MEDWAY,2023-08-01,15946.588839999995,1997.7399999999989,7.982314435311904,49.056603773584904
glutenfree,ccg,04V,NHS WEST LEICESTERSHIRE,2023-08-01,9266.441299999999,415.418,22.30630665979808,87.73584905660378
glutenfree,ccg,00V,NHS BURY,2023-08-01,1206.4920900000002,210.29699999999994,5.737086549023527,44.339622641509436
glutenfree,ccg,84H,NHS COUNTY DURHAM,2023-08-01,9137.68686,563.155,16.225882501265193,66.0377358490566
glutenfree,ccg,01Y,NHS TAMESIDE AND GLOSSOP,2023-08-01,4171.20958,223.184,18.689554717184027,72.64150943396226
glutenfree,ccg,04Y,NHS CANNOCK CHASE,2023-08-01,444.77889999999996,137.965,3.223853151161526,40.56603773584906
glutenfree,ccg,78H,NHS NORTHAMPTONSHIRE,2023-08-01,16.64639,830.5100000000003,0.020043575634248828,7.547169811320755
glutenfree,ccg,72Q,NHS SOUTH EAST LONDON,2023-08-01,6409.3942199999965,2085.1169999999993,3.0738774946441847,39.62264150943396
glutenfree,ccg,05D,NHS EAST STAFFORDSHIRE,2023-08-01,441.01126000000005,151.63700000000003,2.9083354326450666,37.735849056603776
glutenfree,ccg,00X,NHS CHORLEY AND SOUTH RIBBLE,2023-08-01,0.0,190.549,0.0,0.0
glutenfree,ccg,71E,NHS LINCOLNSHIRE,2023-08-01,19912.317,816.2009999999999,24.396339872163843,93.39622641509435
glutenfree,ccg,05G,NHS NORTH STAFFORDSHIRE,2023-08-01,1117.04927,230.37399999999997,4.848851302664364,42.45283018867924
glutenfree,ccg,70F,NHS WEST SUSSEX,2023-08-01,17567.86448,934.158,18.80609541426611,73.58490566037736
glutenfree,ccg,01X,NHS ST HELENS,2023-08-01,25.03831,201.20199999999997,0.12444364370135487,15.09433962264151
glutenfree,ccg,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA,2023-08-01,457.8477600000001,221.30899999999997,2.0688167223203764,33.9622641509434
glutenfree,ccg,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE,2023-08-01,159.64573,1135.2940000000003,0.1406206057637933,16.037735849056602
glutenfree,ccg,00Y,NHS OLDHAM,2023-08-01,5055.787340000001,265.403,19.049473216203285,74.52830188679245
glutenfree,ccg,05V,NHS STAFFORD AND SURROUNDS,2023-08-01,278.86126,154.731,1.8022326489197382,31.132075471698112
glutenfree,ccg,42D,NHS NORTH YORKSHIRE,2023-08-01,4629.0909900000015,561.75,8.240482403204275,50.0
glutenfree,ccg,36L,NHS SOUTH WEST LONDON,2023-08-01,4507.460769999999,1753.7620000000004,2.5701667444043137,34.90566037735849
glutenfree,ccg,00L,NHS NORTHUMBERLAND,2023-08-01,5632.113549999999,336.7619999999999,16.724314352569472,68.86792452830188
glutenfree,ccg,05W,NHS STOKE ON TRENT,2023-08-01,1766.15135,292.72399999999993,6.033503744141241,45.28301886792453
glutenfree,ccg,36J,NHS BRADFORD DISTRICT AND CRAVEN,2023-08-01,199.90073,660.0479999999999,0.30285786791263675,22.641509433962266
glutenfree,ccg,01W,NHS STOCKPORT,2023-08-01,5659.94628,325.233,17.40274289509367,69.81132075471697
glutenfree,ccg,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH,2023-08-01,1119.39049,1038.1129999999998,1.0782934902077137,29.245283018867923
glutenfree,ccg,01A,NHS EAST LANCASHIRE,2023-08-01,33.55502,402.05899999999986,0.08345795020133864,10.377358490566039
glutenfree,ccg,27D,NHS CHESHIRE,2023-08-01,10342.256340000002,809.3430000000002,12.7785825539975,56.60377358490566
glutenfree,ccg,06K,NHS EAST AND NORTH HERTFORDSHIRE,2023-08-01,471.47605,625.6499999999997,0.7535779589227206,28.30188679245283
glutenfree,ccg,26A,NHS NORFOLK AND WAVENEY,2023-08-01,185.70822,1089.9619999999998,0.1703804536304936,18.867924528301888
glutenfree,ccg,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE,2023-08-01,140.10523999999998,825.259,0.16977123545456635,17.92452830188679
glutenfree,ccg,06L,NHS IPSWICH AND EAST SUFFOLK,2023-08-01,1189.3866699999999,414.6159999999998,2.8686463378161973,36.79245283018868
glutenfree,ccg,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",2023-08-01,4447.184179999999,246.72999999999993,18.024497142625545,70.75471698113208
glutenfree,ccg,01V,NHS SOUTHPORT AND FORMBY,2023-08-01,3138.12077,127.34199999999997,24.643250223806763,94.33962264150944
glutenfree,ccg,06N,NHS HERTS VALLEYS,2023-08-01,124.3266,682.1170000000002,0.18226579897583547,20.754716981132077
glutenfree,ccg,16C,NHS TEES VALLEY,2023-08-01,13876.024970000004,727.246,19.080235532405823,75.47169811320755
glutenfree,ccg,15N,NHS DEVON,2023-08-01,3399.81719,1284.555,2.646688689857577,35.84905660377358
glutenfree,ccg,06Q,NHS MID ESSEX,2023-08-01,0.0,413.172,0.0,0.0
glutenfree,ccg,X2C4Y,NHS KIRKLEES,2023-08-01,52.38066,456.3679999999999,0.1147772411737896,13.20754716981132
glutenfree,ccg,15M,NHS DERBY AND DERBYSHIRE,2023-08-01,553.1223699999999,1125.116,0.49161363806043107,25.471698113207548
glutenfree,ccg,06T,NHS NORTH EAST ESSEX,2023-08-01,643.3540700000001,372.4189999999999,1.7275006645740423,30.18867924528302
glutenfree,ccg,01E,NHS GREATER PRESTON,2023-08-01,0.0,227.231,0.0,0.0
glutenfree,ccg,15F,NHS LEEDS,2023-08-01,13403.34623,921.3679999999997,14.547223508956252,61.32075471698113
glutenfree,ccg,01T,NHS SOUTH SEFTON,2023-08-01,4289.1121,158.441,27.070720962377163,99.05660377358491
